,0
0,0.0459161140024662
1,0.03467230871319771
2,0.030758382752537727
3,0.027265843003988266
4,0.02102796360850334
5,0.022606832906603813
6,0.020908180624246597
7,0.01943570375442505
8,0.02046911045908928
9,0.01896849274635315
10,0.021380294114351273
11,0.019775694236159325
12,0.019205551594495773
13,0.017868313938379288
14,0.017882954329252243
15,0.015202054753899574
16,0.016836924478411674
17,0.01456669345498085
18,0.015059538185596466
19,0.01619548909366131
20,0.013766243122518063
21,0.013204138725996017
22,0.01304735615849495
23,0.012883422896265984
24,0.0139609444886446
25,0.012297578155994415
26,0.011591963469982147
27,0.010840876027941704
28,0.010760762728750706
29,0.010709447786211967
30,0.011054595932364464
31,0.010745292529463768
32,0.011418629437685013
33,0.008984376676380634
34,0.008738040924072266
35,0.008564215153455734
36,0.009421417489647865
37,0.008853817358613014
38,0.009510615840554237
39,0.009259475395083427
40,0.00933050736784935
41,0.008157385513186455
42,0.009099876508116722
43,0.007856945507228374
44,0.00832077581435442
45,0.00706642447039485
46,0.007303246762603521
47,0.007534240372478962
48,0.008097171783447266
49,0.007047654595226049
50,0.007186787202954292
51,0.006451197899878025
52,0.006291102152317762
53,0.007487002294510603
54,0.006265457719564438
55,0.006212133914232254
56,0.00548961665481329
57,0.006086722016334534
58,0.006130884401500225
59,0.0052904123440384865
60,0.006656492128968239
61,0.005882398225367069
62,0.007151138968765736
63,0.005520167760550976
64,0.006302447058260441
65,0.005088538397103548
66,0.005767142400145531
67,0.005376080051064491
68,0.004753719549626112
69,0.0048986999318003654
70,0.0052747237496078014
71,0.004025720059871674
72,0.004967918619513512
73,0.004699129611253738
74,0.005265737883746624
75,0.00482253497466445
76,0.004207538906484842
77,0.005487344227731228
78,0.005001332610845566
79,0.004084649495780468
80,0.004614635370671749
81,0.0054638078436255455
82,0.0037655632477253675
83,0.004575104918330908
84,0.004745319485664368
85,0.004240694455802441
86,0.004122294485569
87,0.004576683044433594
88,0.004130251705646515
89,0.004032309632748365
90,0.0034739295952022076
91,0.0041840109042823315
92,0.0036405364517122507
93,0.0030378506053239107
94,0.0034863287582993507
95,0.0036104433238506317
96,0.00373247847892344
97,0.003455664264038205
98,0.0027040080167353153
99,0.0029622321017086506
100,0.002712260466068983
101,0.002905720379203558
102,0.0031408260110765696
103,0.0036313431337475777
104,0.0028398092836141586
105,0.0032554599456489086
106,0.00296234292909503
107,0.002687597181648016
108,0.0026394533924758434
109,0.0028425627388060093
110,0.0027600624598562717
111,0.002140769734978676
112,0.0026380657218396664
113,0.002147792372852564
