,0
0,0.10066677629947662
1,0.016896996647119522
2,0.017167095094919205
3,0.010715900920331478
4,0.013384891673922539
5,0.009854502975940704
6,0.010148510336875916
7,0.008556434884667397
8,0.008434670977294445
9,0.007918332703411579
10,0.005663668736815453
11,0.00738790025934577
12,0.005263803526759148
13,0.007014394737780094
14,0.004957301076501608
15,0.00712462468072772
16,0.00419720821082592
17,0.005715976003557444
18,0.0036376635544002056
19,0.004739861935377121
20,0.0029183330480009317
21,0.003891877830028534
22,0.002738538198173046
23,0.0031966178212314844
24,0.002896801335737109
25,0.0023940459359437227
26,0.0021916618570685387
27,0.0019339536083862185
28,0.0020858480129390955
29,0.002466939389705658
30,0.0019332398660480976
31,0.0019864190835505724
32,0.0013102517696097493
33,0.0019293779041618109
34,0.0013458970934152603
35,0.0011953331995755434
36,0.001123577356338501
37,0.0010814485140144825
38,0.001056399429216981
39,0.0011960412375628948
40,0.0010637264931574464
41,0.000894436496309936
42,0.0012258703354746103
43,0.0008439708035439253
44,0.0011808378621935844
45,0.0008076898520812392
46,0.0007909176056273282
47,0.0007907595718279481
48,0.0007703832816332579
49,0.0007202861015684903
50,0.0006813934887759387
51,0.0007278778939507902
52,0.0006267703138291836
53,0.0006793718202970922
54,0.0006288342410698533
55,0.000681065721437335
56,0.0007615350186824799
57,0.0012487038038671017
58,0.0015050775837153196
59,0.0009512403630651534
60,0.0009280991507694125
61,0.0012433088850229979
62,0.0006757701630704105
63,0.0011383902747184038
64,0.0008820723160170019
65,0.0006498305010609329
66,0.0009040769073180854
67,0.0005964917945675552
68,0.0006568608805537224
69,0.0006405528984032571
70,0.0005186345661059022
71,0.0006405418389476836
72,0.0006232372252270579
73,0.0005079222610220313
74,0.0005118487752042711
75,0.000681836623698473
76,0.0004866690142080188
77,0.0005427675205282867
78,0.0005200859159231186
79,0.00039154235855676234
80,0.0004888058756478131
81,0.0004498874768614769
82,0.0002877388906199485
83,0.0004485751851461828
84,0.00038063363172113895
85,0.0003405155148357153
86,0.00032336730509996414
87,0.00044771438115276396
88,0.0003536189906299114
89,0.00021641369676217437
90,0.0002952363283839077
91,0.00024169810058083385
92,0.00027626106748357415
93,0.00029347254894673824
94,0.00033562714816071093
95,0.000258034560829401
96,0.000246545416302979
97,0.00030467240139842033
98,0.0002438258088659495
99,0.00029067910509184003
100,0.0001958746142918244
101,0.0002197926805820316
102,0.00028569111600518227
103,0.00022678740788251162
104,0.00020490432507358491
105,0.0002604273031465709
106,0.0004763854667544365
107,0.00036058176192454994
108,0.00018043851014226675
109,0.00017189158825203776
110,0.00022154304315336049
111,0.00019724262529052794
112,0.00021296100749168545
113,0.00020700966706499457
114,0.00017102436686400324
115,0.00014782120706513524
116,0.00020118682004977018
117,0.00030936693656258285
118,0.0001967616262845695
119,0.0001190738839795813
120,0.0001833708374761045
121,0.00029596773674711585
122,0.00023850923753343523
123,0.00011832393647637218
124,0.00014326612290460616
125,0.0002950705820694566
126,0.00030486832838505507
127,0.00018609930702950805
128,0.00010671883501345292
129,9.32658149395138e-05
130,0.00010147424472961575
131,0.00011876114149345085
132,9.279999358113855e-05
133,7.380878378171474e-05
134,0.00012408720795065165
135,0.00015178491594269872
136,0.0001542520767543465
137,0.00018992327386513352
138,0.0001511214068159461
139,0.00010753782407846302
140,0.00012105292989872396
141,0.000212473125429824
142,0.00030080159194767475
143,0.00026751786936074495
144,0.00019963936938438565
145,9.194054291583598e-05
146,8.168356725946069e-05
147,0.00019102133228443563
148,0.0005309601547196507
149,0.0010243847500532866
150,0.00040455107227899134
151,0.00017987721366807818
152,0.0003459439321886748
153,0.00024985458003357053
154,0.00011544139124453068
155,0.0003845496685244143
156,0.0004990222514607012
157,0.0002623903565108776
158,7.974673644639552e-05
159,0.00016906257951632142
160,0.00029431056464090943
161,0.00016363069880753756
162,9.71189874690026e-05
163,0.00012910054647363722
164,0.0001127716459450312
165,7.59828180889599e-05
166,9.407356265000999e-05
167,0.00012228039850015193
168,0.00010786364146042615
169,6.156094605103135e-05
170,9.432014485355467e-05
171,0.00012622489884961396
172,7.167168951127678e-05
173,5.278932076180354e-05
174,0.00013003290223423392
175,0.00021849041513632983
176,0.0002161454176530242
177,6.729859160259366e-05
