,0
0,0.048042185604572296
1,0.042082443833351135
2,0.018961729481816292
3,0.017356185242533684
4,0.024046387523412704
5,0.011791428551077843
6,0.0112331947311759
7,0.013447461649775505
8,0.011860940605401993
9,0.0097256600856781
10,0.00962238572537899
11,0.010417796671390533
12,0.008487764745950699
13,0.008418846875429153
14,0.006651190109550953
15,0.008442454971373081
16,0.0049707782454788685
17,0.005506611429154873
18,0.005889080464839935
19,0.004881904926151037
20,0.005840800702571869
21,0.005175051279366016
22,0.004136525560170412
23,0.0037349259946495295
24,0.004229751415550709
25,0.004038339015096426
26,0.0049852835945785046
27,0.0037889874074608088
28,0.002713056979700923
29,0.002895388286560774
30,0.002915634773671627
31,0.0033858930692076683
32,0.0022313911467790604
33,0.0026434643659740686
34,0.0023378280457109213
35,0.0018383173737674952
36,0.0013700479175895452
37,0.0016175734344869852
38,0.0015322761610150337
39,0.0015272434102371335
40,0.001409452292136848
41,0.0013096167240291834
42,0.0010770565131679177
43,0.0011646036291494966
44,0.0012334244092926383
45,0.0008631611708551645
46,0.0009330904576927423
47,0.0008840092341415584
48,0.0010640413966029882
49,0.0006740407552570105
50,0.0009082397446036339
51,0.0007626795559190214
52,0.000687937717884779
53,0.0007281185244210064
54,0.0006646949332207441
55,0.0006484679761342704
56,0.0005022572004236281
57,0.000611430499702692
58,0.0005962565774098039
59,0.0005019792588427663
60,0.0006844318122602999
61,0.000494718668051064
62,0.0005276549491100013
63,0.0004918172489851713
64,0.00041766971116885543
65,0.000383977108867839
66,0.0003548200475051999
67,0.000613848096691072
68,0.0004770839586853981
69,0.0004037446924485266
70,0.000556284561753273
71,0.00030789239099249244
72,0.00037365444586612284
73,0.0003958612505812198
74,0.0002692233247216791
75,0.00029701259336434305
76,0.00024580652825534344
77,0.00032464959076605737
78,0.0002549624186940491
79,0.0002508333418518305
80,0.00022324708697851747
81,0.00018143202760256827
82,0.0001987861469388008
83,0.00015592691488564014
84,0.00018012686632573605
85,0.00017175977700389922
86,0.000166519166668877
87,0.00016853158012963831
88,0.00016205018619075418
89,0.00012741205864585936
90,0.00016962725203484297
91,0.00014262042532209307
92,0.00015723140677437186
93,0.0002563196758273989
94,0.00015482812887057662
95,0.00012509062071330845
96,0.00016397665604017675
97,0.00012774471542797983
98,0.00015780414105392992
99,0.00015492571401409805
100,0.00012774836795870215
101,0.00012348050950095057
102,0.0001091297235689126
103,8.794544555712491e-05
104,0.00012508730287663639
105,7.631086918991059e-05
106,0.00010167768778046593
107,0.00016136877820827067
108,8.184917533071712e-05
109,8.366523979930207e-05
110,0.00011467490548966452
111,7.385126809822395e-05
112,5.6399250752292573e-05
113,6.454673712141812e-05
114,6.592598947463557e-05
115,3.986535011790693e-05
116,6.0694568674080074e-05
117,5.5998298194026574e-05
118,4.6064444177318364e-05
119,5.5909244110807776e-05
120,8.053137571550906e-05
121,5.757825056207366e-05
122,4.525895928964019e-05
123,5.446818977361545e-05
124,5.313453220878728e-05
125,4.796256325789727e-05
126,4.887603427050635e-05
127,4.835647632717155e-05
128,5.895254435017705e-05
129,4.86012504552491e-05
130,5.202730972087011e-05
131,7.584145350847393e-05
132,8.294866711366922e-05
133,4.75098640890792e-05
134,4.9889637011801824e-05
135,8.9274239144288e-05
136,7.709676719969139e-05
137,3.298858428024687e-05
138,6.489506631623954e-05
139,9.698074427433312e-05
140,5.2610244893003255e-05
141,3.321382246213034e-05
142,6.582358037121594e-05
143,7.112593448255211e-05
144,5.5227181292138994e-05
145,2.7162472179043107e-05
146,4.580642416840419e-05
147,3.1596911867382005e-05
148,4.158841329626739e-05
149,5.901922850171104e-05
150,4.394256757223047e-05
151,2.930139089585282e-05
152,6.43633829895407e-05
153,6.579150795005262e-05
154,2.7087406124337576e-05
155,7.62903509894386e-05
156,0.00010492873116163537
157,8.166359475580975e-05
158,3.8950656744418666e-05
159,2.89635772787733e-05
160,6.070095332688652e-05
161,7.094231114024296e-05
162,3.898695285897702e-05
163,3.7287332816049457e-05
164,6.118344026617706e-05
165,7.199449464678764e-05
166,2.9203696612967178e-05
167,3.5082135582342744e-05
168,5.353240703698248e-05
169,3.9721162465866655e-05
170,2.8296113669057377e-05
171,3.862915764329955e-05
172,3.3154698030557483e-05
173,2.3700187739450485e-05
174,3.069428203161806e-05
175,3.705835115397349e-05
176,3.3472701034042984e-05
177,2.6174160666414537e-05
178,2.50552584475372e-05
179,2.5848796212812886e-05
180,2.6162724680034444e-05
181,3.691696474561468e-05
182,8.10761921457015e-05
183,9.033633978106081e-05
184,3.670147998491302e-05
185,2.420383862045128e-05
186,5.8254823670722544e-05
187,3.1822710298001766e-05
188,2.5885132345138118e-05
189,6.226866389624774e-05
190,6.168663094285876e-05
191,2.8089300030842423e-05
192,1.9579743820941076e-05
193,3.4599310311023146e-05
194,3.328953971504234e-05
195,1.8467226254870184e-05
196,2.2615327907260507e-05
197,3.0844421416986734e-05
198,2.0559513359330595e-05
199,1.4994924640632235e-05
200,2.9603259463328868e-05
201,1.917287772812415e-05
202,1.4111308701103553e-05
203,1.732591408654116e-05
204,1.7133599612861872e-05
205,1.96230012079468e-05
206,2.232689985248726e-05
