,0
0,0.07165011763572693
1,0.04126690328121185
2,0.05075056105852127
3,0.042166102677583694
4,0.036638207733631134
5,0.018142078071832657
6,0.015221094712615013
7,0.0183066725730896
8,0.01212959736585617
9,0.010014044120907784
10,0.013318782672286034
11,0.01224060170352459
12,0.009778423234820366
13,0.009084015153348446
14,0.009771411307156086
15,0.008941655978560448
16,0.008174915798008442
17,0.006375245749950409
18,0.007694875821471214
19,0.006035486236214638
20,0.005125334020704031
21,0.004789256490767002
22,0.00545427156612277
23,0.0054802256636321545
24,0.004804140888154507
25,0.0028188980650156736
26,0.003258397337049246
27,0.004034379031509161
28,0.002815935993567109
29,0.0029596081003546715
30,0.0033045229502022266
31,0.003152721095830202
32,0.0026873634196817875
33,0.002786848694086075
34,0.0021809558384120464
35,0.0024885456077754498
36,0.0016999319195747375
37,0.002681580139324069
38,0.0017340041231364012
39,0.0018549757078289986
40,0.0017069767927750945
41,0.0012904428876936436
42,0.001444515772163868
43,0.0014917090302333236
44,0.001471170922741294
45,0.0009162711212411523
46,0.0011020626407116652
47,0.0007537694182246923
48,0.0007737148553133011
49,0.0009095680434256792
50,0.0006873774691484869
51,0.0007801992469467223
52,0.0006761567201465368
53,0.0008426702115684748
54,0.0005553921218961477
55,0.0007878925534896553
56,0.0005707019590772688
57,0.0006114385323598981
58,0.0005068655591458082
59,0.0006085808272473514
60,0.0005942850839346647
61,0.00048617125139571726
62,0.0005396034102886915
63,0.0004865610389970243
64,0.00045742199290543795
65,0.00037148239789530635
66,0.0004920320934616029
67,0.0005352726439014077
68,0.00047174422070384026
69,0.0004070246941410005
70,0.00044393399730324745
71,0.00044904911192134023
72,0.0003501192550174892
73,0.00041900877840816975
74,0.0003194797900505364
75,0.00041410094127058983
76,0.00028441171161830425
77,0.0003497782163321972
78,0.0002970608475152403
79,0.00024186373047996312
80,0.00028760149143636227
81,0.0002500970149412751
82,0.0003013295936398208
83,0.0002025986323133111
84,0.00022024419740773737
85,0.00017513445345684886
86,0.00023992243222892284
87,0.00023662089370191097
88,0.00015699418145231903
89,0.00028428941732272506
90,0.00019017787417396903
91,0.00019259468535892665
92,0.00022695164079777896
93,0.00013312211376614869
94,0.00021136908617336303
95,0.00011116825771750882
96,0.00015807224554009736
97,0.00013093648885842413
98,0.00013631781621370465
99,0.00015493889804929495
100,9.816981037147343e-05
101,9.67688683886081e-05
102,9.788155148271471e-05
103,9.287874854635447e-05
104,8.519282710039988e-05
105,8.884352428140119e-05
106,9.560650505591184e-05
107,5.4219202866079286e-05
108,0.00010584031406324357
109,9.795260848477483e-05
110,6.546293298015371e-05
111,0.00010689099144656211
112,7.339325384236872e-05
113,7.34702916815877e-05
114,0.00010513995221117511
115,6.442738231271505e-05
116,7.69964826758951e-05
117,9.939847222995013e-05
118,6.03264597884845e-05
119,5.857111682416871e-05
120,7.620349788339809e-05
121,5.915893416386098e-05
122,6.491258682217449e-05
123,6.439163553295657e-05
124,4.6217639464884996e-05
125,4.951939627062529e-05
126,5.678176967194304e-05
127,4.5507840695790946e-05
128,4.4361291656969115e-05
129,4.8490088374819607e-05
130,4.251918289810419e-05
131,4.4111922761658207e-05
132,4.106620326638222e-05
133,4.460728814592585e-05
134,3.812168870354071e-05
135,5.673813939210959e-05
136,4.857460589846596e-05
137,3.4467993828002363e-05
138,4.153489135205746e-05
139,4.37722701462917e-05
140,3.934661071980372e-05
141,3.944644777220674e-05
142,5.42927737114951e-05
143,5.95291203353554e-05
144,3.2086012652143836e-05
145,4.831411570194177e-05
146,7.3586794314906e-05
147,3.7232806789688766e-05
148,7.482280489057302e-05
149,8.605611947132275e-05
150,4.645503213396296e-05
151,3.7676276406273246e-05
152,8.025071292649955e-05
153,5.9816145949298516e-05
154,3.7730380427092314e-05
155,7.632394408574328e-05
156,7.768362411297858e-05
157,5.0893948355223984e-05
158,3.4461587347323075e-05
159,3.665389522211626e-05
160,5.3233819926390424e-05
161,3.55623742507305e-05
162,2.5204089979524724e-05
163,4.06364633818157e-05
164,3.6912340874550864e-05
165,3.380382258910686e-05
166,2.7556479835766368e-05
