,0
0,0.044323790818452835
1,0.04337652400135994
2,0.019722264260053635
3,0.02321046218276024
4,0.018410515040159225
5,0.009935346432030201
6,0.010452205315232277
7,0.01228518970310688
8,0.009499922394752502
9,0.008855470456182957
10,0.010171916335821152
11,0.009023195132613182
12,0.006928001530468464
13,0.006433035712689161
14,0.00817878358066082
15,0.006926494650542736
16,0.008421477861702442
17,0.006170452572405338
18,0.00553310988470912
19,0.005195950157940388
20,0.004570541437715292
21,0.005996427498757839
22,0.005429331678897142
23,0.00413168128579855
24,0.005190080963075161
25,0.004635793622583151
26,0.0032554541248828173
27,0.003544058185070753
28,0.004648503847420216
29,0.004132671281695366
30,0.0025000027380883694
31,0.003381018992513418
32,0.0032319645397365093
33,0.0023803221993148327
34,0.002903204644098878
35,0.0026512588374316692
36,0.0018466445617377758
37,0.0024585791397839785
38,0.003047213889658451
39,0.001976490719243884
40,0.0028066092636436224
41,0.002492778468877077
42,0.0012921373127028346
43,0.0015348405577242374
44,0.0015147379599511623
45,0.0012587006203830242
46,0.0011653908295556903
47,0.0014357268810272217
48,0.0010215069632977247
49,0.0011566855246201158
50,0.0010510243009775877
51,0.0010472307913005352
52,0.000956272182520479
53,0.0008172732777893543
54,0.0007375823333859444
55,0.000737399619538337
56,0.0008174723479896784
57,0.0007014534203335643
58,0.0007881494821049273
59,0.0007992922328412533
60,0.0005709894467145205
61,0.0005681737675331533
62,0.0005588295753113925
63,0.0005594275426119566
64,0.0005892724147997797
65,0.0005507208406925201
66,0.0005034949281252921
67,0.0004607222799677402
68,0.0005196604179218411
69,0.0005444546695798635
70,0.0004483342345338315
71,0.00045269771362654865
72,0.00048803165555000305
73,0.00040533224819228053
74,0.00042518385453149676
75,0.0004724282189272344
76,0.00039437267696484923
77,0.00038360973121598363
78,0.0003099609457422048
79,0.00041687756311148405
80,0.0003077391302213073
81,0.00031931852572597563
82,0.0003782896092161536
83,0.00030718755442649126
84,0.00026210490614175797
85,0.0002569730277173221
86,0.00026035323389805853
87,0.00023373588919639587
88,0.00018411997007206082
89,0.00021404481958597898
90,0.00020593228691723198
91,0.0001703837770037353
92,0.0001944953401107341
93,0.0002398823999101296
94,0.0002067634486593306
95,0.0002359708014409989
96,0.0001976566854864359
97,0.0002260800392832607
98,0.00022999006614554673
99,0.0001909957209136337
100,0.0001666801399551332
101,0.0001685159804765135
102,0.0001516030024504289
103,0.00017694484267849475
104,0.00019262806745246053
105,0.0001249365886906162
106,0.00017008103895932436
107,0.0001613479107618332
108,0.00011520757107064128
109,0.00016892864368855953
110,0.0001253112859558314
111,0.00018963369075208902
112,0.00012770481407642365
113,0.00015967307263053954
114,0.00016594913904555142
115,0.00010685397137422115
116,0.00019173836335539818
117,8.907478331821039e-05
118,0.00013853628479409963
119,0.00015172772691585124
120,0.00011517260281834751
121,0.0001875013840617612
122,8.788138075033203e-05
123,0.00021831615595147014
124,0.00015637328033335507
125,7.999075023690239e-05
126,0.00018931164231617004
127,6.784631113987416e-05
128,0.0001016467867884785
129,8.881895337253809e-05
130,8.253034320659935e-05
131,9.375643276143819e-05
132,8.903113484848291e-05
133,9.329672320745885e-05
134,5.999742279527709e-05
135,0.00010970426956191659
136,8.107483154162765e-05
137,7.008967077126727e-05
138,9.592653077561408e-05
139,9.256930206902325e-05
140,6.191541615407914e-05
141,8.489972969982773e-05
142,9.230663272319362e-05
143,7.81927810749039e-05
144,0.00010520039359107614
145,9.681528899818659e-05
146,5.783181040897034e-05
147,6.584463699255139e-05
148,7.678382098674774e-05
149,8.239445742219687e-05
150,5.552044603973627e-05
151,7.004555664025247e-05
152,7.896385795902461e-05
153,6.441029108827934e-05
154,5.6600129028083757e-05
155,0.0001348922960460186
156,0.0001280793803744018
157,6.490328814834356e-05
158,7.196197111625224e-05
159,8.613753016106784e-05
160,5.053679706179537e-05
161,7.62773779570125e-05
162,5.612578388536349e-05
163,6.657540507148951e-05
164,6.784851575503126e-05
165,4.075754986843094e-05
166,8.337053441209719e-05
167,8.413827890763059e-05
168,4.7472705773543566e-05
169,0.0001015466550597921
170,5.616695125354454e-05
171,7.018016913207248e-05
172,8.16581305116415e-05
173,3.868978819809854e-05
174,9.274190961150452e-05
175,9.408975165570155e-05
176,3.9407474105246365e-05
177,6.939455488463864e-05
178,6.0901016695424914e-05
179,4.805155185749754e-05
180,7.931083382572979e-05
181,7.365227793343365e-05
182,3.864359314320609e-05
183,3.61044003511779e-05
184,6.972807750571519e-05
185,5.966089520370588e-05
186,3.1379706342704594e-05
187,5.357102781999856e-05
188,4.480490315472707e-05
189,4.4198204705026e-05
190,6.832304643467069e-05
191,4.540250665741041e-05
192,2.9717828510911204e-05
193,8.475295180687681e-05
194,0.00020149505871813744
195,0.00016349097131751478
196,3.759138417080976e-05
197,0.00022998254280537367
198,0.0002129326167050749
199,7.715132232988253e-05
200,0.000340515369316563
201,0.00016747675545047969
202,0.00011128594633191824
203,0.0002935320371761918
204,7.407616067212075e-05
205,0.00018432625802233815
206,0.0002911756164394319
207,3.358183312229812e-05
208,0.00021130661480128765
209,0.00012237485498189926
210,9.298640361521393e-05
211,0.00020077313820365816
212,3.81471763830632e-05
213,0.00019603208056651056
214,0.00012341310502961278
215,8.114820229820907e-05
216,0.0001596880319993943
217,0.00010886407108046114
218,5.456107101053931e-05
219,5.456107101053931e-05
220,4.9843140004668385e-05
221,3.366557939443737e-05
222,5.5343662097584456e-05
223,6.119334284448996e-05
224,5.539225094253197e-05
225,5.139997665537521e-05
226,5.515150405699387e-05
227,4.0364226151723415e-05
228,5.1385639380896464e-05
229,6.46084372419864e-05
230,5.0090755394194275e-05
231,6.14568853052333e-05
232,6.677703640889376e-05
233,4.393562630866654e-05
234,9.337427763966843e-05
