,0
0,0.048418041318655014
1,0.040688980370759964
2,0.03362727537751198
3,0.0304860919713974
4,0.024510247632861137
5,0.025411777198314667
6,0.02295527420938015
7,0.02237822860479355
8,0.017430799081921577
9,0.01807818002998829
10,0.017583956941962242
11,0.014838099479675293
12,0.01730106584727764
13,0.014706509187817574
14,0.013577169738709927
15,0.012163225561380386
16,0.012358173727989197
17,0.013551563024520874
18,0.012602236121892929
19,0.011422552168369293
20,0.01101094949990511
21,0.009766308590769768
22,0.01071244664490223
23,0.010610219091176987
24,0.010272961109876633
25,0.009356947615742683
26,0.008847515098750591
27,0.008903484791517258
28,0.007656616158783436
29,0.008069847710430622
30,0.008885902352631092
31,0.008005274459719658
32,0.00804821401834488
33,0.006782121490687132
34,0.007241599727421999
35,0.0066298022866249084
36,0.007415012456476688
37,0.0074075013399124146
38,0.006771443877369165
39,0.00672136340290308
40,0.007676741108298302
41,0.007188815623521805
42,0.006204912904649973
43,0.005989481694996357
44,0.0068756816908717155
45,0.007046648301184177
46,0.006324208341538906
47,0.006013143341988325
48,0.0066083017736673355
49,0.006520301103591919
50,0.0061413999646902084
51,0.005846254527568817
52,0.005368946120142937
53,0.0044373637065291405
54,0.00594751862809062
55,0.006545105949044228
56,0.0050176284275949
57,0.00455855019390583
58,0.00473907683044672
59,0.0049593485891819
60,0.0054982914589345455
61,0.0051219165325164795
62,0.004349305294454098
63,0.005144988186657429
64,0.006077599246054888
65,0.004075620323419571
66,0.0045392862521111965
67,0.004731590859591961
68,0.004896290600299835
69,0.00473139388486743
70,0.004126430489122868
71,0.0038928885478526354
72,0.0036429613828659058
73,0.0033909324556589127
74,0.004457109607756138
75,0.004451858811080456
76,0.004397604148834944
77,0.004112382419407368
78,0.004161724355071783
79,0.0034501508343964815
80,0.003696866799145937
81,0.0037314584478735924
82,0.00412681233137846
83,0.0037636226043105125
84,0.003473279532045126
85,0.004138689022511244
86,0.003927683923393488
87,0.003007291816174984
88,0.002889568218961358
89,0.003681417088955641
90,0.0031494819559156895
91,0.003470160299912095
92,0.002473424654453993
93,0.0026457207277417183
94,0.0032279170118272305
95,0.00270836241543293
96,0.0025472589768469334
97,0.0025605482514947653
98,0.002605103887617588
99,0.002183196833357215
100,0.00282638450153172
101,0.0022392640821635723
102,0.0023763698991388083
103,0.0024008688051253557
104,0.002332539763301611
105,0.002591545693576336
106,0.0022992505691945553
107,0.0023609951604157686
108,0.0021225358359515667
109,0.002090377965942025
110,0.002062549814581871
111,0.0017555130179971457
112,0.0016189680900424719
113,0.001572323264554143
114,0.0018031818326562643
115,0.0016967746196314692
116,0.0016219629906117916
117,0.0015875423559919
118,0.0015875423559919
119,0.0014585803728550673
120,0.001663189847022295
121,0.0017003307584673166
122,0.0013674332294613123
123,0.0016789543442428112
124,0.0017311639385297894
125,0.0015353490598499775
126,0.0016540051437914371
127,0.0012320138048380613
128,0.001335863140411675
129,0.0013496468309313059
130,0.001307396567426622
131,0.0013196606887504458
132,0.0014170226640999317
133,0.00118546886369586
134,0.00115211249794811
135,0.0010805756319314241
136,0.001209319569170475
137,0.001124457223340869
138,0.0011590835638344288
139,0.0010068442206829786
140,0.0010432421695441008
141,0.001027910504490137
142,0.0010975032346323133
143,0.0011797971092164516
144,0.0009540553437545896
145,0.0009520335588604212
146,0.0009883868042379618
147,0.0007972008315846324
148,0.0009205455426126719
149,0.000838554697111249
150,0.0008162485901266336
151,0.0007481988286599517
152,0.000764622469432652
153,0.0007577368523925543
154,0.0008455470087938011
155,0.0008908818126656115
156,0.0008159291464835405
157,0.0008136481046676636
158,0.0008138871053233743
159,0.0007445568917319179
160,0.0009405319578945637
161,0.0007545793196186423
162,0.0007901507196947932
163,0.0007556123891845345
164,0.0008014757186174393
165,0.0007010077824816108
166,0.0007060457719489932
167,0.0007042934885248542
168,0.0007041129865683615
169,0.0005611827946268022
170,0.0006815894739702344
171,0.0006141409976407886
172,0.0006894433172419667
173,0.0005844285478815436
174,0.0006481684977188706
175,0.0006219785427674651
176,0.0005735884769819677
177,0.0006407388718798757
178,0.0004976944765076041
179,0.0005395626067183912
180,0.0006126923253759742
181,0.0006362646818161011
182,0.0005589458160102367
183,0.0005868623265996575
184,0.0006131287664175034
185,0.00062897230964154
186,0.0005691183032467961
187,0.0004904441302642226
188,0.0006101492326706648
189,0.0005329294363036752
190,0.00047684897435829043
191,0.0004442259669303894
192,0.0004618173697963357
193,0.000507629185449332
194,0.0005024266429245472
195,0.0004792430845554918
196,0.00047694449312984943
197,0.0006424381863325834
198,0.00043971926788799465
199,0.00046568934340029955
200,0.0004388274101074785
201,0.0004834354040212929
202,0.0004171451146248728
203,0.0004417778691276908
204,0.00046064233174547553
205,0.0004255652893334627
206,0.0004248559707775712
207,0.00046718004159629345
208,0.00047484232345595956
209,0.0004843602073378861
210,0.00036574204568751156
211,0.0004481179057620466
212,0.00043011378147639334
213,0.00039627356454730034
214,0.0003669218858703971
215,0.00037010415690019727
216,0.0004439926124177873
217,0.00035332742845639586
218,0.00037542509380728006
219,0.0004192907945252955
220,0.00038717291317880154
221,0.00034333032090216875
222,0.00033490147325210273
223,0.0003434783429838717
224,0.00035028584534302354
225,0.00035636595566757023
226,0.0003845199244096875
227,0.00035325955832377076
228,0.00031827110797166824
229,0.0003607504186220467
230,0.00035869283601641655
231,0.0003039037110283971
232,0.00031519896583631635
233,0.00033553785760886967
234,0.000327577639836818
235,0.0003266317071393132
236,0.0003099468594882637
237,0.0003099468594882637
238,0.00033537036506459117
239,0.0002955209347419441
