,0
0,0.037425268441438675
1,0.0451340451836586
2,0.04425385594367981
3,0.03256821632385254
4,0.026911478489637375
5,0.02666565775871277
6,0.023621227592229843
7,0.022599924355745316
8,0.019359147176146507
9,0.019678616896271706
10,0.020345866680145264
11,0.019166601821780205
12,0.019267385825514793
13,0.01988871768116951
14,0.01756090112030506
15,0.018421432003378868
16,0.016121353954076767
17,0.01680256985127926
18,0.016523079946637154
19,0.016222335398197174
20,0.013749100267887115
21,0.01291348785161972
22,0.01322538498789072
23,0.01427028514444828
24,0.014672912657260895
25,0.012267107143998146
26,0.011802786961197853
27,0.013417787849903107
28,0.01122702844440937
29,0.010209295898675919
30,0.010677633807063103
31,0.011111415922641754
32,0.012907549738883972
33,0.010534852743148804
34,0.009151265025138855
35,0.00921645201742649
36,0.010636840015649796
37,0.00943270605057478
38,0.008521586656570435
39,0.00938800722360611
40,0.00940768700093031
41,0.009083951823413372
42,0.009047264233231544
43,0.008916491642594337
44,0.008154484443366528
45,0.008812643587589264
46,0.00836750864982605
47,0.008179130032658577
48,0.006474129389971495
49,0.007988374680280685
50,0.007526429835706949
51,0.006597336381673813
52,0.006095780525356531
53,0.006281224079430103
54,0.006381000392138958
55,0.006809178739786148
56,0.00596391037106514
57,0.00560317886993289
58,0.006168000400066376
59,0.005988036748021841
60,0.006296601612120867
61,0.006099013611674309
62,0.006106608081609011
63,0.0060016075149178505
64,0.006078413687646389
65,0.006256347522139549
66,0.005807554814964533
67,0.005447298288345337
68,0.005250323098152876
69,0.004855947103351355
70,0.005035471636801958
71,0.004578197840601206
72,0.004788873717188835
73,0.005262359976768494
74,0.004454483278095722
75,0.005333941429853439
76,0.0048961699940264225
77,0.004906052723526955
78,0.005354810040444136
79,0.0042293500155210495
80,0.005303652957081795
81,0.0041158441454172134
82,0.004550493322312832
83,0.003432082710787654
84,0.0048478757962584496
85,0.00459404569119215
86,0.0038281704764813185
87,0.004313468933105469
88,0.0039297183975577354
89,0.0034908722154796124
90,0.0035027009434998035
91,0.003543806727975607
92,0.002937238197773695
93,0.0032942453399300575
94,0.00360649055801332
95,0.0029708780348300934
96,0.003129115793853998
97,0.0031544838566333055
98,0.002950943075120449
99,0.002331836149096489
100,0.0035008781123906374
101,0.0025157774798572063
102,0.002463426673784852
103,0.002643332350999117
104,0.0031077309977263212
105,0.002508719451725483
106,0.00296857301145792
107,0.0024790572933852673
108,0.0024684411473572254
109,0.0020325123332440853
110,0.0022418934386223555
111,0.0021453818771988153
112,0.0017873054603114724
113,0.001972472295165062
114,0.0016396965365856886
115,0.0018670912832021713
116,0.001838195719756186
117,0.0027615756262093782
118,0.0027615756262093782
119,0.001899396302178502
120,0.0017428766004741192
121,0.001663267146795988
122,0.0016314371023327112
123,0.0017757224850356579
124,0.002001307439059019
125,0.001462131622247398
126,0.0017360835336148739
127,0.001510705566033721
128,0.0014973810175433755
129,0.0012713074684143066
130,0.0014327880926430225
131,0.0012588892132043839
132,0.0014750687405467033
133,0.0013323865132406354
134,0.0012635968159884214
135,0.001051151193678379
136,0.001286196755245328
137,0.0013780174776911736
138,0.0012762888800352812
139,0.001315440982580185
140,0.0011074260110035539
141,0.0012315947096794844
142,0.0013741981238126755
143,0.0010887491516768932
144,0.0010866756783798337
145,0.0010681652929633856
146,0.0008913326892070472
147,0.0011541699059307575
148,0.0011247280053794384
149,0.0009701790986582637
150,0.0010410976829007268
151,0.0009512524702586234
152,0.0009558126330375671
153,0.0010316635016351938
154,0.000840828288346529
155,0.0009867071639746428
156,0.000836973893456161
157,0.0008633387624286115
158,0.001022516400553286
159,0.0008301695343106985
160,0.0009772265329957008
161,0.0008912706398405135
162,0.0009675704641267657
163,0.0010176714276894927
164,0.0008658264996483922
165,0.0008073942735791206
166,0.0007829450769349933
167,0.0006983933271840215
168,0.0007354334811680019
169,0.0007838536403141916
170,0.000663568964228034
171,0.000884990906342864
172,0.0006235113251022995
173,0.0007712410297244787
174,0.0005525111919268966
175,0.0006909766234457493
176,0.0007739663124084473
177,0.000600419647525996
178,0.0006077720317989588
179,0.0006127218948677182
180,0.0006244098767638206
181,0.0005782091757282615
182,0.0006392777431756258
183,0.000653852999676019
184,0.0007283247541636229
185,0.0006517386063933372
186,0.0006669872673228383
187,0.0005213079275563359
188,0.0005375228356570005
189,0.000612755655311048
190,0.00048369597061537206
191,0.0005477885715663433
192,0.000598109036218375
193,0.000635445408988744
194,0.0006226462428458035
195,0.0005772345466539264
196,0.0006147858803160489
197,0.0004545151605270803
198,0.0005491560441441834
199,0.0005652312538586557
200,0.0005689127719961107
201,0.0005049780011177063
202,0.0006268798606470227
203,0.0005309308762662113
204,0.0005106579046696424
205,0.0004268706252332777
206,0.0005481643602252007
207,0.0005154079990461469
208,0.00046717608347535133
209,0.0005318477051332593
210,0.0004953263560310006
211,0.00042565062176436186
212,0.0005235961871221662
213,0.0004509360296651721
214,0.0004033381992485374
215,0.0005302795907482505
216,0.0004738892603199929
217,0.00048074524966068566
218,0.00045868527377024293
219,0.0004937358316965401
220,0.00045527354814112186
221,0.00045757470070384443
222,0.00036121177254244685
223,0.00046660564839839935
224,0.00043740286491811275
225,0.00039952932274900377
226,0.0003975515137426555
227,0.00043321624980308115
228,0.00046965398360043764
229,0.00046510109677910805
230,0.00038296470302157104
231,0.00039517920231446624
232,0.0003455088590271771
233,0.00043384969467297196
234,0.00035932334139943123
235,0.00037880399031564593
236,0.0005335170426405966
237,0.0005335170426405966
238,0.0004245900781825185
239,0.00036719278432428837
240,0.00039920341805554926
241,0.0004635017248801887
242,0.0003887079074047506
243,0.00038985611172392964
244,0.00037614849861711264
245,0.0003849875065498054
246,0.0003351088962517679
247,0.0003377191023901105
248,0.00037523143691942096
249,0.00035048334393650293
250,0.00036958427517674863
251,0.0003444115864112973
252,0.000381806050427258
253,0.00037571799475699663
254,0.0003426500770729035
255,0.00031016848515719175
256,0.00033333286410197616
257,0.00037136630271561444
258,0.0002876190992537886
259,0.0003224548418074846
260,0.00028305689920671284
261,0.00034863187465816736
262,0.0003208902198821306
263,0.0003357201931066811
264,0.000328534166328609
265,0.0002954000956378877
266,0.000339721969794482
267,0.0002961934660561383
268,0.00032506557181477547
269,0.0003069905797019601
270,0.000315483077429235
271,0.0002909449103754014
272,0.00031459220917895436
273,0.00031451834365725517
274,0.00029767482192255557
275,0.00024849025066941977
276,0.0003306878206785768
277,0.00028037274023517966
278,0.00033229737891815603
279,0.0003250081208534539
280,0.0003210867871530354
281,0.00028505187947303057
282,0.000292684679152444
283,0.0002865720016416162
284,0.00025393511168658733
285,0.0002488906611688435
286,0.00029551179613918066
287,0.0002852492907550186
288,0.0002831650199368596
289,0.0002522837312426418
290,0.0002485299773979932
291,0.00032753904815763235
292,0.0002402661193627864
293,0.00025223393458873034
294,0.00023769776453264058
295,0.00023265897470992059
296,0.00026961270486935973
297,0.0002019567327806726
298,0.0002643042535055429
299,0.0002465076686348766
300,0.00020343236974440515
301,0.00020688478252850473
302,0.00019159185467287898
303,0.0002407269348623231
304,0.000235907849855721
305,0.00020990733173675835
306,0.00022733971127308905
307,0.0001751348318066448
308,0.00019007673836313188
309,0.00021997286239638925
310,0.00018896647088695318
311,0.00021714999456889927
312,0.0002042213163804263
313,0.00021466825273819268
314,0.00019840305321849883
315,0.00020504654094111174
316,0.00021021219436079264
317,0.00022024499776307493
318,0.00023398724442813545
319,0.00020466360729187727
320,0.00016829482046887279
321,0.00019618665101006627
322,0.00018336225184611976
323,0.000208304263651371
324,0.0001853518042480573
325,0.00017167962505482137
326,0.00020402984227985144
327,0.00021141064644325525
328,0.0001862105418695137
329,0.00018850527703762054
330,0.00018100104352924973
331,0.0001714772661216557
332,0.0001791353861335665
333,0.00014015412307344377
334,0.00017321482300758362
335,0.00016934273298829794
