,0
0,0.031942516565322876
1,0.027146626263856888
2,0.023566825315356255
3,0.021281152963638306
4,0.018626783043146133
5,0.018510840833187103
6,0.018198851495981216
7,0.016520807519555092
8,0.017411192879080772
9,0.01587607152760029
10,0.015485348179936409
11,0.013853576965630054
12,0.014219442382454872
13,0.013837369158864021
14,0.013719215989112854
15,0.011883260682225227
16,0.01034091878682375
17,0.012342057190835476
18,0.01192576251924038
19,0.011429978534579277
20,0.009377676993608475
21,0.009810961782932281
22,0.0093630850315094
23,0.009879674762487411
24,0.009968666359782219
25,0.008596952073276043
26,0.008063629269599915
27,0.008324841037392616
28,0.00849076732993126
29,0.008840231224894524
30,0.009219937026500702
31,0.007224380504339933
32,0.008291808888316154
33,0.006238161586225033
34,0.007028200663626194
35,0.00717155123129487
36,0.007118460722267628
37,0.007229223847389221
38,0.0066308979876339436
39,0.007136622443795204
40,0.006591499783098698
41,0.007135078776627779
42,0.007957734167575836
43,0.006184756755828857
44,0.005936804227530956
45,0.00691673718392849
46,0.005726963747292757
47,0.006931534502655268
48,0.006249397061765194
49,0.006005994975566864
50,0.005470942240208387
51,0.004050864838063717
52,0.004954122938215733
53,0.005295250564813614
54,0.005265303421765566
55,0.004988182336091995
56,0.0036864851135760546
57,0.005878039635717869
58,0.004374398849904537
59,0.004733358509838581
60,0.004364204593002796
61,0.005751665681600571
62,0.00458687637001276
63,0.004169055260717869
64,0.004040732979774475
65,0.004225723445415497
66,0.0050519187934696674
67,0.0043740589171648026
68,0.002949422923848033
69,0.0032447264529764652
70,0.004081941209733486
71,0.0032833190634846687
72,0.0027620960026979446
73,0.0043015871196985245
74,0.0032836024183779955
75,0.0034085060469806194
76,0.004159998148679733
77,0.002820300869643688
78,0.0032520482782274485
79,0.0031966727692633867
80,0.0028705173172056675
81,0.002935366705060005
82,0.0033850527834147215
83,0.003041201736778021
84,0.0031359600834548473
85,0.002719953190535307
86,0.0024477955885231495
87,0.002512306207790971
88,0.0024788170121610165
89,0.0021007622126489878
90,0.002504055853933096
91,0.0020753596909344196
92,0.0021771350875496864
93,0.0025640663225203753
94,0.0021235328167676926
95,0.001777389901690185
96,0.0018559441668912768
97,0.0016964530805125833
98,0.001909805927425623
99,0.0015787146985530853
100,0.001978886779397726
101,0.0016311457147821784
102,0.0015851508360356092
103,0.0016323134768754244
104,0.0017552915960550308
105,0.0016139852814376354
106,0.0016108180861920118
