0.38714,5.3318e-06
0.31149,3.6831e-12
0.00023076,0.27072
0.26276,1.08e-148
0.0039029,0.10696
8.5885e-07,0.040469
0.064039,0.013915
0.011609,0.35664
0.30345,0.027103
0.20872,0.0015933
0.144,1.2373e-10
0.31684,0.061966
5.5512e-05,0.34156
0.1859,0.0055761
0.10069,0.0044018
0.13031,0.35877
0.11677,0.12446
0.23829,0.168
0.10302,0.30606
0.45516,0.030091
0.079181,0.35188
0.050753,0.1978
0.16606,0.14294
0.13866,0.11917
0.22378,0.071939
0.32419,0.0018347
0.19988,0.15693
0.43902,0.0048736
0.26657,1.8817e-06
0.20149,0.059064
0.1323,7.8893e-06
0.16797,4.1112e-05
0.13315,0.14035
0.077362,0.059687
0.28698,0.01391
0.093386,0.23027
0.18186,0.025675
4.9563e-05,0.26011
0.21301,0.059336
0.0056067,0.13785
0.26544,0.072407
0.24775,0.013257
0.32615,5.735e-18
0.0026048,0.13178
0.3744,0.02973
0.25236,0.0018291
0.40366,4.0916e-311
0.14978,0.099449
0.089845,0.35545
0.23422,0.15444
0.02463,0.21243
0.41895,0.038796
0.0051063,0.1324
0.15223,0.00049675
0.2517,0.084398
0.13508,0.28095
0.049184,0.35472
0.20617,2.1084e-09
4.1859e-08,0.26054
0.011666,0.28936
0.12959,0.11266
0.19061,0.016603
0.013216,0.056488
0.071951,0.24267
0.099043,0.25562
0.088382,0.16087
0.42614,0.025197
0.0071797,0.35164
0.26707,0.010303
0.25409,1.5333e-08
0.20485,0.084331
0.017898,0.30598
0.33951,1.7614e-204
0.17681,0.092023
0.218,0.0029699
0.01205,0.068879
7.0425e-07,0.32586
0.033405,0.17815
0.22307,0.093323
0.12801,0.092994
0.25629,9.3866e-08
0.1032,0.13591
0.019994,0.21039
0.00016305,0.14508
0.18746,0.015094
5.8449e-05,0.04965
0.21959,0.012737
0.29088,0.018249
1.3146e-05,0.29712
9.6986e-11,0.28524
0.41083,0.023295
0.0011068,0.35729
0.30135,0.033111
0.11389,0.1955
0.065241,0.18293
0.37734,0.03072
0.19996,0.012886
0.39554,0.00031585
0.008918,0.15995
0.39116,0.0091864
0.45364,0.0054418
0.0085474,0.31908
0.4583,0.019808
0.43092,6.316e-05
0.14682,0.17906
0.2014,0.042965
0.31669,2.3964e-143
0.13299,0.25498
0.3156,2.5534e-05
0.087311,0.3584
0.27544,0.0019556
0.067833,0.21214
0.34874,2.7148e-06
0.23536,0.0035047
0.01656,0.12109
0.074262,0.20866
5.0275e-05,0.16654
0.0015627,0.052765
0.38496,0.034859
0.39216,0.0037394
0.0027515,0.12913
0.073519,0.13201
0.00080006,0.1837
0.31893,0.00016862
0.037667,0.018806
0.038868,0.22276
0.2822,0.016212
0.095239,0.32297
0.23715,0.099253
0.35855,0.01766
0.1615,0.2529
5.1966e-20,0.33039
0.16158,0.28952
0.00038823,0.31689
0.022895,0.30981
0.043674,0.098154
0.0026297,0.10716
0.36429,0.0063532
0.061999,0.20122
0.25381,0.027752
0.1782,0.12099
0.08427,0.15775
0.13809,0.017039
0.055667,0.19948
0.43787,0.0037864
0.10499,0.0020813
0.042424,0.25532
0.16165,2.258e-06
0.065218,0.051632
0.29453,0.092615
0.088852,0.07511
0.43491,0.019547
0.012275,0.039032
0.41036,0.011938
0.11471,0.46464
0.035877,0.2544
0.27422,0.056976
0.24875,1.7648e-08
0.054618,0.19454
0.085447,0.21244
0.31494,0.040454
0.20593,0.0031117
0.34161,0.031772
0.029997,0.026267
0.41261,0.014765
0.027814,0.38592
0.41889,0.0097513
0.36296,0.0075687
0.074999,0.14924
0.019777,0.40214
0.1281,0.0083653
0.39392,0.052288
0.17378,0.087584
0.16411,0.018327
0.0088132,0.16979
0.052435,0.3828
0.18661,0.20571
0.16223,0.27441
0.092428,0.1175
0.11943,0.030733
0.076996,0.030999
0.32559,0.013108
0.42277,6.9289e-30
0.14149,0.18516
0.13597,0.035155
0.21224,0.028186
0.10121,0.14338
3.8347e-33,0.16075
0.15008,0.33783
0.025298,0.093767
0.38876,0.04525
0.023217,0.27514
0.22147,0.00053517
0.21519,0.1333
0.038713,0.026035
0.16823,0.0049115
0.041719,0.17113
0.053442,4.6288e-11
0.11304,0.04061
0.12921,0.020066
0.45205,4.0116e-08
0.38435,0.032232
